filename,width,height,class,xmin,ymin,xmax,ymax
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223104.png,720,1280,Red,613,326,615,334
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223104.png,720,1280,Red,635,326,638,334
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223104.png,720,1280,Red,690,343,693,351
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223188.png,720,1280,Green,584,318,588,327
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223188.png,720,1280,Red,619,317,622,327
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223188.png,720,1280,Red,647,318,650,328
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223188.png,720,1280,Red,712,338,716,348
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223202.png,720,1280,Green,584,317,588,326
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223202.png,720,1280,Red,620,316,623,326
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223202.png,720,1280,Red,649,317,652,329
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223202.png,720,1280,Red,716,338,721,348
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223212.png,720,1280,Green,585,306,589,316
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223212.png,720,1280,Red,622,306,626,317
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223212.png,720,1280,Red,652,307,655,317
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223212.png,720,1280,Red,722,329,725,338
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223254.png,720,1280,Red,585,310,590,321
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223254.png,720,1280,Red,627,309,631,321
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223254.png,720,1280,Red,659,309,664,321
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223254.png,720,1280,Red,738,333,743,344
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223284.png,720,1280,RedLeft,593,311,598,323
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223284.png,720,1280,Red,638,310,643,322
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223284.png,720,1280,Red,674,310,679,323
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223284.png,720,1280,Red,760,336,766,348
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223284.png,720,1280,Red,801,335,806,347
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223402.png,720,1280,RedLeft,556,278,564,296
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223402.png,720,1280,Red,626,277,633,296
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223402.png,720,1280,Red,681,278,688,298
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223402.png,720,1280,Red,812,319,819,339
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223402.png,720,1280,Red,926,294,936,316
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223402.png,720,1280,Red,877,318,885,334
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223402.png,720,1280,RedLeft,315,336,323,356
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223502.png,720,1280,RedLeft,493,216,504,244
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223502.png,720,1280,Red,600,216,611,245
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223502.png,720,1280,Red,685,219,697,248
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223502.png,720,1280,Red,884,283,896,311
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223502.png,720,1280,Red,1237,204,1250,242
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223502.png,720,1280,RedLeft,127,306,137,332
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223502.png,720,1280,Red,994,284,1000,304
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223530.png,720,1280,RedLeft,73,305,85,335
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223530.png,720,1280,Red,593,204,606,236
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223530.png,720,1280,Red,688,207,701,239
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223530.png,720,1280,Red,909,278,921,309
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223530.png,720,1280,Red,1035,278,1041,300
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223530.png,720,1280,RedLeft,474,203,490,236
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223568.png,720,1280,RedLeft,452,181,467,217
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223568.png,720,1280,Red,584,181,600,217
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223568.png,720,1280,Red,691,184,705,221
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223568.png,720,1280,Red,938,266,951,300
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223568.png,720,1280,Red,1082,266,1090,290
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223568.png,720,1280,RedLeft,4,292,20,326
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223600.png,720,1280,RedLeft,438,168,454,206
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223600.png,720,1280,Red,579,168,595,207
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223600.png,720,1280,Red,692,173,709,212
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223600.png,720,1280,Red,954,259,970,298
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223600.png,720,1280,Red,1111,259,1119,286
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223632.png,720,1280,RedLeft,430,166,447,206
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223632.png,720,1280,Red,575,167,592,207
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223632.png,720,1280,Red,691,171,708,211
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223632.png,720,1280,Red,961,260,976,299
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223632.png,720,1280,Red,1123,260,1131,287
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223646.png,720,1280,RedLeft,427,165,445,206
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223646.png,720,1280,Red,573,166,591,207
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223646.png,720,1280,Red,691,170,708,210
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223646.png,720,1280,Red,961,260,979,299
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/223646.png,720,1280,Red,1125,260,1134,288
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224118.png,720,1280,RedLeft,399,162,418,206
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224118.png,720,1280,Green,560,164,578,207
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224118.png,720,1280,Green,688,168,707,214
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224118.png,720,1280,Green,984,267,1003,310
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224118.png,720,1280,Green,1168,265,1177,297
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224124.png,720,1280,RedLeft,394,159,413,204
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224124.png,720,1280,Green,557,160,575,205
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224124.png,720,1280,Green,687,165,707,210
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224124.png,720,1280,Green,990,266,1008,309
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224124.png,720,1280,Green,1177,265,1187,296
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224168.png,720,1280,RedLeft,340,107,363,162
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224168.png,720,1280,Green,541,108,565,164
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224168.png,720,1280,Green,704,116,727,171
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/224168.png,720,1280,Green,1074,244,1096,297
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225176.png,720,1280,Red,693,309,698,318
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225176.png,720,1280,Green,656,292,661,300
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225186.png,720,1280,Green,681,299,686,309
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225186.png,720,1280,Red,733,312,739,324
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225222.png,720,1280,Green,734,290,739,303
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225222.png,720,1280,Red,813,312,817,321
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225240.png,720,1280,Green,749,299,753,309
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225312.png,720,1280,Green,944,324,949,337
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225312.png,720,1280,Green,784,312,789,327
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225312.png,720,1280,Green,876,293,882,307
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225336.png,720,1280,Green,902,301,909,316
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225336.png,720,1280,Green,802,323,809,338
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225336.png,720,1280,Green,980,334,984,344
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225336.png,720,1280,Green,857,332,860,341
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225360.png,720,1280,Green,816,316,826,335
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225360.png,720,1280,Green,1015,327,1021,341
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225360.png,720,1280,Green,875,327,879,337
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225360.png,720,1280,Green,927,292,933,308
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225406.png,720,1280,Green,772,302,779,321
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225406.png,720,1280,Green,1024,312,1029,328
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225406.png,720,1280,Green,839,315,844,326
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225406.png,720,1280,Green,903,269,914,290
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225480.png,720,1280,Green,655,285,663,309
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225480.png,720,1280,Green,773,207,792,246
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225480.png,720,1280,Green,534,237,551,278
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225480.png,720,1280,Green,1006,287,1014,311
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225494.png,720,1280,Green,758,175,779,219
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225494.png,720,1280,Green,1039,265,1049,293
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225494.png,720,1280,Green,465,198,484,249
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225494.png,720,1280,Green,619,267,629,293
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/225554.png,720,1280,Green,281,3,312,94
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226202.png,720,1280,Green,562,337,566,345
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226236.png,720,1280,Green,554,340,558,350
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226236.png,720,1280,Green,618,357,623,370
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226236.png,720,1280,Green,584,335,589,345
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226240.png,720,1280,Green,621,345,626,354
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226240.png,720,1280,Green,557,332,562,342
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226240.png,720,1280,Green,588,326,593,336
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226280.png,720,1280,Green,579,331,585,341
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226280.png,720,1280,Green,613,325,618,335
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226280.png,720,1280,Green,651,349,656,360
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226302.png,720,1280,Yellow,626,321,632,332
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226302.png,720,1280,Yellow,666,345,672,358
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226302.png,720,1280,Yellow,589,328,594,338
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226360.png,720,1280,Yellow,584,309,593,324
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226360.png,720,1280,Yellow,567,321,573,332
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226360.png,720,1280,Yellow,630,302,638,316
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226360.png,720,1280,Yellow,415,336,422,350
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226360.png,720,1280,Yellow,677,335,682,349
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226424.png,720,1280,RedLeft,350,332,358,351
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226424.png,720,1280,RedLeft,562,298,570,314
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226424.png,720,1280,Red,617,287,626,304
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226424.png,720,1280,RedLeft,539,314,546,328
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226424.png,720,1280,Red,679,321,683,338
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226430.png,720,1280,RedLeft,562,298,569,315
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226430.png,720,1280,Red,618,288,627,304
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226430.png,720,1280,RedLeft,538,314,546,329
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226430.png,720,1280,RedLeft,345,335,353,348
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226430.png,720,1280,Red,682,324,685,341
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226438.png,720,1280,RedLeft,538,312,545,328
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226438.png,720,1280,RedLeft,340,334,346,349
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226438.png,720,1280,Red,620,286,629,301
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226438.png,720,1280,RedLeft,562,295,570,313
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226438.png,720,1280,Red,685,322,689,334
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226466.png,720,1280,RedLeft,543,305,554,323
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226466.png,720,1280,RedLeft,570,288,580,306
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226466.png,720,1280,Red,635,275,646,295
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226466.png,720,1280,RedLeft,327,333,334,348
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226466.png,720,1280,Red,708,318,711,329
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226504.png,720,1280,RedLeft,548,302,558,321
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226504.png,720,1280,RedLeft,580,280,589,303
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226504.png,720,1280,RedLeft,303,333,310,351
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226504.png,720,1280,Red,652,264,664,287
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226504.png,720,1280,Red,736,312,741,326
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226578.png,720,1280,RedLeft,235,325,243,344
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226578.png,720,1280,RedLeft,545,280,557,304
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226578.png,720,1280,RedLeft,585,251,598,279
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226578.png,720,1280,Red,680,228,696,256
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226578.png,720,1280,Red,794,292,799,308
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226590.png,720,1280,RedLeft,583,250,596,280
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226590.png,720,1280,Red,801,291,808,312
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226590.png,720,1280,RedLeft,219,325,229,348
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226590.png,720,1280,RedLeft,543,280,553,305
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226590.png,720,1280,Red,683,226,699,256
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226596.png,720,1280,RedLeft,539,279,552,305
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226596.png,720,1280,RedLeft,582,249,593,278
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226596.png,720,1280,Red,683,223,700,255
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226596.png,720,1280,Red,804,289,811,311
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226596.png,720,1280,RedLeft,211,325,220,348
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226622.png,720,1280,RedLeft,522,267,538,298
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226622.png,720,1280,RedLeft,569,234,582,267
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226622.png,720,1280,Red,813,279,821,303
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226622.png,720,1280,RedLeft,166,318,178,342
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226622.png,720,1280,Red,680,205,697,239
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226652.png,720,1280,RedLeft,506,260,522,291
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226652.png,720,1280,Red,682,189,701,228
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226652.png,720,1280,RedLeft,118,313,130,340
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226652.png,720,1280,RedLeft,557,223,573,259
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226652.png,720,1280,Red,829,276,837,296
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226690.png,720,1280,RedLeft,57,305,74,340
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226690.png,720,1280,RedLeft,487,245,504,281
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226690.png,720,1280,RedLeft,543,202,563,244
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226690.png,720,1280,Red,684,162,709,207
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226690.png,720,1280,Red,855,260,866,286
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226708.png,720,1280,RedLeft,26,306,44,339
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226708.png,720,1280,RedLeft,476,237,495,275
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226708.png,720,1280,RedLeft,536,193,555,234
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226708.png,720,1280,Red,686,148,712,194
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226708.png,720,1280,Red,868,251,878,278
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226722.png,720,1280,RedLeft,471,227,490,267
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226722.png,720,1280,RedLeft,532,181,554,227
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226722.png,720,1280,Red,689,133,716,181
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226722.png,720,1280,Red,879,240,890,266
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226722.png,720,1280,RedLeft,8,301,22,333
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226732.png,720,1280,RedLeft,467,228,486,267
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226732.png,720,1280,RedLeft,531,180,551,224
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226732.png,720,1280,Red,692,130,717,178
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226732.png,720,1280,Red,888,241,895,266
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226732.png,720,1280,RedLeft,0,301,13,335
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226758.png,720,1280,RedLeft,460,225,479,265
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226758.png,720,1280,Red,696,125,717,172
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226758.png,720,1280,RedLeft,526,175,546,221
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/226758.png,720,1280,Red,897,237,906,265
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/228782.png,720,1280,RedLeft,452,241,472,283
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/228782.png,720,1280,RedLeft,521,190,542,237
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/228782.png,720,1280,Green,695,133,720,185
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/228782.png,720,1280,Green,908,253,917,283
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/228802.png,720,1280,RedLeft,447,245,467,288
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/228802.png,720,1280,RedLeft,519,191,539,240
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/228802.png,720,1280,Green,701,130,729,185
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/228802.png,720,1280,Green,924,256,934,288
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/228896.png,720,1280,RedLeft,495,96,534,184
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/228896.png,720,1280,RedLeft,642,0,682,88
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/228900.png,720,1280,RedLeft,484,81,527,173
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/228900.png,720,1280,RedLeft,638,0,685,72
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/229266.png,720,1280,Green,700,349,702,354
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/229266.png,720,1280,Green,687,351,689,356
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/229266.png,720,1280,Green,642,332,646,343
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/229372.png,720,1280,Green,699,340,702,349
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/229372.png,720,1280,Green,637,319,641,330
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/229372.png,720,1280,Green,721,337,724,346
./rgb/train/2017-02-03-11-44-56_los_altos_mountain_view_traffic_lights_bag/229420.png,720,1280,Green,629,305,634,318
